description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Mar 8 2021 388 Put (Weekly),PUT,SPY_030821P388,OPR,4.98,5.11,5.0,5.05,20,20,20X20,0,15.23,4.24,0.0,5.04,849,,1614978855301,1614978899937,-0.04,14.576,-0.777,0.054,-0.219,0.115,-0.027,1544,0.63,5.045,29.0,,388.0,1615237200000,1,S,1615251600000,100.0, ,,,-0.84,0.0,0.05,False,True,False,03-07-2021
SPY Mar 8 2021 389 Put (Weekly),PUT,SPY_030821P389,OPR,5.75,5.87,5.97,5.81,25,20,25X20,0,15.95,5.01,0.0,5.81,357,,1614978348527,1614978899936,0.16,14.218,-0.832,0.046,-0.177,0.096,-0.027,1171,0.6,5.816,29.0,,389.0,1615237200000,1,S,1615251600000,100.0, ,,,2.71,0.0,-0.04,False,True,False,03-07-2021
SPY Mar 8 2021 390 Put (Weekly),PUT,SPY_030821P390,OPR,6.57,6.69,6.55,6.63,25,20,25X20,0,17.09,5.75,0.0,6.65,1181,,1614978663852,1614978899935,-0.1,13.956,-0.878,0.037,-0.138,0.077,-0.026,3337,0.18,6.653,29.0,,390.0,1615237200000,1,S,1615251600000,100.0, ,,,-1.47,-0.02,-0.26,False,True,False,03-07-2021
SPY Mar 8 2021 391 Put (Weekly),PUT,SPY_030821P391,OPR,7.41,7.57,7.69,7.49,200,25,200X25,0,16.96,6.92,0.0,7.53,210,,1614977997082,1614978899991,0.16,13.681,-0.915,0.028,-0.102,0.059,-0.024,594,0.32,7.534,29.0,,391.0,1615237200000,1,S,1615251600000,100.0, ,,,2.16,-0.04,-0.5,False,True,False,03-07-2021
SPY Mar 8 2021 392 Put (Weekly),PUT,SPY_030821P392,OPR,8.33,8.49,8.51,8.41,25,25,25X25,0,17.97,7.59,0.0,8.45,271,,1614978334369,1614978899928,0.06,13.461,-0.941,0.019,-0.074,0.044,-0.02,445,0.14,8.454,29.0,,392.0,1615237200000,1,S,1615251600000,100.0, ,,,0.74,-0.04,-0.44,False,True,False,03-07-2021
SPY Mar 8 2021 393 Put (Weekly),PUT,SPY_030821P393,OPR,9.28,9.44,9.39,9.36,25,25,25X25,0,19.15,8.81,0.0,9.39,134,,1614978460292,1614978899928,0.0,13.162,-0.958,0.009,-0.054,0.032,-0.015,379,0.02,9.394,29.0,,393.0,1615237200000,1,S,1615251600000,100.0, ,,,-0.03,-0.03,-0.35,False,True,False,03-07-2021
SPY Mar 8 2021 394 Put (Weekly),PUT,SPY_030821P394,OPR,10.25,10.41,10.23,10.33,25,25,25X25,0,18.86,9.61,0.0,10.36,46,,1614978800600,1614978899928,-0.13,12.78,-1.0,0.0,0.0,0.0,0.0,1548,-0.14,10.37,29.0,,394.0,1615237200000,1,S,1615251600000,100.0, ,,,-1.23,-0.03,-0.27,False,True,False,03-07-2021
SPY Mar 8 2021 395 Put (Weekly),PUT,SPY_030821P395,OPR,11.24,11.39,11.28,11.32,25,25,25X25,0,20.83,11.28,0.0,11.35,109,,1614978480563,1614978899928,-0.07,13.164,-1.0,0.0,0.0,0.0,0.0,480,-0.09,11.37,29.0,,395.0,1615237200000,1,S,1615251600000,100.0, ,,,-0.59,-0.03,-0.29,False,True,False,03-07-2021
SPY Mar 8 2021 396 Put (Weekly),PUT,SPY_030821P396,OPR,12.23,12.38,12.33,12.31,20,25,20X25,0,21.32,12.33,0.0,12.34,149,,1614978443589,1614978899927,-0.01,13.242,-1.0,0.0,0.0,0.0,0.0,251,-0.04,12.37,29.0,,396.0,1615237200000,1,S,1615251600000,100.0, ,,,-0.06,-0.03,-0.26,False,True,False,03-07-2021
SPY Mar 8 2021 397 Put (Weekly),PUT,SPY_030821P397,OPR,13.27,13.37,12.96,13.32,57,20,57X20,0,22.84,12.96,0.0,13.33,69,,1614978150201,1614978900000,-0.37,13.246,-1.0,0.0,0.0,0.0,0.0,213,-0.41,13.37,29.0,,397.0,1615237200000,1,S,1615251600000,100.0, ,,,-2.78,-0.01,-0.08,False,True,False,03-07-2021
SPY Mar 8 2021 398 Put (Weekly),PUT,SPY_030821P398,OPR,14.02,14.66,16.5,14.34,30,30,30X30,0,0.0,0.0,0.0,14.33,0,,1614805585209,1614978899947,2.17,13.23,-1.0,0.0,0.0,0.0,0.0,132,2.13,14.37,29.0,,398.0,1615237200000,1,S,1615251600000,100.0, ,,,15.17,0.01,0.09,False,True,False,03-07-2021
SPY Mar 8 2021 399 Put (Weekly),PUT,SPY_030821P399,OPR,14.82,15.57,14.53,15.2,200,200,200X200,0,14.53,14.53,0.0,15.32,1,,1614977632080,1614978899990,-0.79,13.246,-1.0,0.0,0.0,0.0,0.0,53,-0.84,15.37,29.0,,399.0,1615237200000,1,S,1615251600000,100.0, ,,,-5.19,-0.13,-0.85,False,True,False,03-07-2021
SPY Mar 8 2021 400 Put (Weekly),PUT,SPY_030821P400,OPR,15.82,16.65,16.33,16.24,200,200,200X200,0,26.14,16.09,0.0,16.32,130,,1614978750124,1614978899990,0.01,13.222,-1.0,0.0,0.0,0.0,0.0,58,-0.04,16.37,29.0,,400.0,1615237200000,1,S,1615251600000,100.0, ,,,0.04,-0.09,-0.54,False,True,False,03-07-2021
SPY Mar 8 2021 401 Put (Weekly),PUT,SPY_030821P401,OPR,16.82,17.65,24.97,17.24,200,200,200X200,0,0.0,0.0,0.0,17.32,0,,1614886202691,1614978899990,7.65,13.232,-1.0,0.0,0.0,0.0,0.0,96,7.6,17.37,29.0,,401.0,1615237200000,1,S,1615251600000,100.0, ,,,44.14,-0.09,-0.51,False,True,False,03-07-2021
SPY Mar 8 2021 402 Put (Weekly),PUT,SPY_030821P402,OPR,18.03,18.65,28.5,18.34,10,10,10X10,0,28.5,28.5,0.0,18.32,1,,1614962008171,1614978899890,10.18,13.268,-1.0,0.0,0.0,0.0,0.0,53,10.13,18.37,29.0,,402.0,1615237200000,1,S,1615251600000,100.0, ,,,55.54,0.02,0.09,False,True,False,03-07-2021
SPY Mar 8 2021 403 Put (Weekly),PUT,SPY_030821P403,OPR,18.82,19.73,21.15,19.27,200,200,200X200,0,21.15,21.15,0.0,19.32,4,,1614972619951,1614978899955,1.83,13.002,-1.0,0.0,0.0,0.0,0.0,99,1.78,19.37,29.0,,403.0,1615237200000,1,S,1615251600000,100.0, ,,,9.46,-0.05,-0.25,False,True,False,03-07-2021
SPY Mar 8 2021 404 Put (Weekly),PUT,SPY_030821P404,OPR,19.83,20.72,15.77,20.27,10,10,10X10,0,0.0,0.0,0.0,20.32,0,,1612799891829,1614978899891,-4.55,13.611,-1.0,0.0,0.0,0.0,0.0,12,-4.6,20.37,29.0,,404.0,1615237200000,1,S,1615251600000,100.0, ,,,-22.4,-0.05,-0.23,False,True,False,03-07-2021
SPY Mar 8 2021 405 Put (Weekly),PUT,SPY_030821P405,OPR,20.82,21.65,16.02,21.24,200,200,200X200,0,0.0,0.0,0.0,21.32,0,,1614616611157,1614978899990,-5.3,14.225,-1.0,0.0,0.0,0.0,0.0,55,-5.35,21.37,29.0,,405.0,1615237200000,1,S,1615251600000,100.0, ,,,-24.87,-0.09,-0.41,False,True,False,03-07-2021
SPY Mar 8 2021 406 Put (Weekly),PUT,SPY_030821P406,OPR,22.16,22.64,18.15,22.4,200,10,200X10,0,0.0,0.0,0.0,22.32,0,,1614015211882,1614978899853,-4.17,14.829,-1.0,0.0,0.0,0.0,0.0,7,-4.22,22.37,29.0,,406.0,1615237200000,1,S,1615251600000,100.0, ,,,-18.69,0.08,0.35,False,True,False,03-07-2021
SPY Mar 8 2021 407 Put (Weekly),PUT,SPY_030821P407,OPR,22.83,23.72,26.3,23.28,200,200,200X200,0,0.0,0.0,0.0,23.32,0,,1614352950809,1614978899992,2.98,15.437,-1.0,0.0,0.0,0.0,0.0,1,2.93,23.37,29.0,,407.0,1615237200000,1,S,1615251600000,100.0, ,,,12.77,-0.05,-0.2,False,True,False,03-07-2021
SPY Mar 8 2021 408 Put (Weekly),PUT,SPY_030821P408,OPR,23.83,24.65,31.53,24.24,10,10,10X10,0,31.53,31.53,0.0,24.32,4,,1614958161777,1614978899896,7.21,16.035,-1.0,0.0,0.0,0.0,0.0,1,7.16,24.37,29.0,,408.0,1615237200000,1,S,1615251600000,100.0, ,,,29.63,-0.08,-0.34,False,True,False,03-07-2021
SPY Mar 8 2021 409 Put (Weekly),PUT,SPY_030821P409,OPR,24.83,25.72,22.11,25.28,10,10,10X10,0,0.0,0.0,0.0,25.32,0,,1614702297302,1614978899932,-3.21,16.635,-1.0,0.0,0.0,0.0,0.0,0,-3.26,25.37,29.0,,409.0,1615237200000,1,S,1615251600000,100.0, ,,,-12.69,-0.05,-0.19,False,True,False,03-07-2021
SPY Mar 8 2021 410 Put (Weekly),PUT,SPY_030821P410,OPR,25.82,26.64,28.74,26.23,200,200,200X200,0,28.74,28.74,0.0,26.32,1,,1614972369961,1614978899989,2.42,17.239,-1.0,0.0,0.0,0.0,0.0,5,2.37,26.37,29.0,,410.0,1615237200000,1,S,1615251600000,100.0, ,,,9.18,-0.09,-0.35,False,True,False,03-07-2021
SPY Mar 8 2021 411 Put (Weekly),PUT,SPY_030821P411,OPR,26.83,27.72,23.43,27.28,10,10,10X10,0,0.0,0.0,0.0,27.32,0,,1614718143595,1614978899994,-3.89,17.828,-1.0,0.0,0.0,0.0,0.0,4,-3.94,27.37,29.0,,411.0,1615237200000,1,S,1615251600000,100.0, ,,,-14.25,-0.05,-0.17,False,True,False,03-07-2021
SPY Mar 8 2021 412 Put (Weekly),PUT,SPY_030821P412,OPR,28.04,28.64,29.66,28.34,10,10,10X10,0,0.0,0.0,0.0,28.32,0,,1614873910265,1614978899852,1.34,18.42,-1.0,0.0,0.0,0.0,0.0,0,1.29,28.37,29.0,,412.0,1615237200000,1,S,1615251600000,100.0, ,,,4.72,0.02,0.06,False,True,False,03-07-2021
SPY Mar 8 2021 413 Put (Weekly),PUT,SPY_030821P413,OPR,28.82,29.64,30.39,29.23,200,200,200X200,0,0.0,0.0,0.0,29.32,0,,1614803963277,1614978899989,1.07,19.011,-1.0,0.0,0.0,0.0,0.0,54,1.02,29.37,29.0,,413.0,1615237200000,1,S,1615251600000,100.0, ,,,3.64,-0.09,-0.32,False,True,False,03-07-2021
SPY Mar 8 2021 414 Put (Weekly),PUT,SPY_030821P414,OPR,29.83,30.65,25.67,30.24,10,10,10X10,0,0.0,0.0,0.0,30.32,0,,1614705361025,1614978899891,-4.65,19.601,-1.0,0.0,0.0,0.0,0.0,4,-4.7,30.37,29.0,,414.0,1615237200000,1,S,1615251600000,100.0, ,,,-15.34,-0.08,-0.27,False,True,False,03-07-2021
SPY Mar 8 2021 415 Put (Weekly),PUT,SPY_030821P415,OPR,30.83,31.72,29.91,31.28,10,10,10X10,0,0.0,0.0,0.0,31.32,0,,1614792060775,1614978899922,-1.41,20.185,-1.0,0.0,0.0,0.0,0.0,0,-1.46,31.37,29.0,,415.0,1615237200000,1,S,1615251600000,100.0, ,,,-4.51,-0.05,-0.15,False,True,False,03-07-2021
SPY Mar 8 2021 416 Put (Weekly),PUT,SPY_030821P416,OPR,31.83,32.72,24.03,32.28,10,10,10X10,0,0.0,0.0,0.0,32.32,0,,1613592805738,1614978899922,-8.29,20.765,-1.0,0.0,0.0,0.0,0.0,4,-8.34,32.37,29.0,,416.0,1615237200000,1,S,1615251600000,100.0, ,,,-25.66,-0.05,-0.15,False,True,False,03-07-2021
SPY Mar 8 2021 417 Put (Weekly),PUT,SPY_030821P417,OPR,32.82,33.73,25.01,33.28,200,200,200X200,0,0.0,0.0,0.0,33.32,0,,1613750318108,1614978899955,-8.31,21.349,-1.0,0.0,0.0,0.0,0.0,12,-8.36,33.37,29.0,,417.0,1615237200000,1,S,1615251600000,100.0, ,,,-24.95,-0.05,-0.14,False,True,False,03-07-2021
SPY Mar 8 2021 418 Put (Weekly),PUT,SPY_030821P418,OPR,33.83,34.72,0.0,34.28,10,10,10X10,0,0.0,0.0,0.0,34.32,0,,0,1614978899932,0.0,21.929,-1.0,0.0,0.0,0.0,0.0,0,-0.09,34.37,29.0,,418.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,-0.05,-0.14,False,True,False,03-07-2021
SPY Mar 8 2021 419 Put (Weekly),PUT,SPY_030821P419,OPR,34.83,35.64,26.25,35.24,10,10,10X10,0,0.0,0.0,0.0,35.32,0,,1613492547933,1614978899896,-9.07,22.502,-1.0,0.0,0.0,0.0,0.0,24,-9.12,35.37,29.0,,419.0,1615237200000,1,S,1615251600000,100.0, ,,,-25.68,-0.09,-0.25,False,True,False,03-07-2021
SPY Mar 8 2021 420 Put (Weekly),PUT,SPY_030821P420,OPR,35.83,36.72,35.67,36.28,10,10,10X10,0,35.67,35.67,0.0,36.32,1,,1614976812412,1614978899922,-0.65,23.075,-1.0,0.0,0.0,0.0,0.0,0,-0.7,36.37,29.0,,420.0,1615237200000,1,S,1615251600000,100.0, ,,,-1.8,-0.05,-0.13,False,True,False,03-07-2021
SPY Mar 8 2021 421 Put (Weekly),PUT,SPY_030821P421,OPR,37.16,37.65,0.0,37.41,200,200,200X200,0,0.0,0.0,0.0,37.32,0,,0,1614978899860,0.0,23.642,-1.0,0.0,0.0,0.0,0.0,0,0.03,37.37,29.0,,421.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.08,0.22,False,True,False,03-07-2021
SPY Mar 8 2021 422 Put (Weekly),PUT,SPY_030821P422,OPR,38.03,38.65,29.81,38.34,200,200,200X200,0,0.0,0.0,0.0,38.32,0,,1613494375476,1614978899860,-8.51,24.215,-1.0,0.0,0.0,0.0,0.0,25,-8.56,38.37,29.0,,422.0,1615237200000,1,S,1615251600000,100.0, ,,,-22.21,0.02,0.05,False,True,False,03-07-2021
SPY Mar 8 2021 423 Put (Weekly),PUT,SPY_030821P423,OPR,38.82,39.73,0.0,39.28,200,200,200X200,0,0.0,0.0,0.0,39.32,0,,0,1614978899955,0.0,24.773,-1.0,0.0,0.0,0.0,0.0,0,-0.09,39.37,29.0,,423.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,-0.05,-0.12,False,True,False,03-07-2021
SPY Mar 8 2021 424 Put (Weekly),PUT,SPY_030821P424,OPR,40.1,40.62,31.22,40.36,200,200,200X200,0,0.0,0.0,0.0,40.32,0,,1613492547931,1614978899989,-9.1,25.349,-1.0,0.0,0.0,0.0,0.0,24,-9.15,40.37,29.0,,424.0,1615237200000,1,S,1615251600000,100.0, ,,,-22.57,0.04,0.09,False,True,False,03-07-2021
SPY Mar 8 2021 425 Put (Weekly),PUT,SPY_030821P425,OPR,41.07,41.72,0.0,41.4,200,10,200X10,0,0.0,0.0,0.0,41.32,0,,0,1614978899887,0.0,25.906,-1.0,0.0,0.0,0.0,0.0,0,0.03,41.37,29.0,,425.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.07,0.18,False,True,False,03-07-2021
SPY Mar 8 2021 426 Put (Weekly),PUT,SPY_030821P426,OPR,42.1,42.59,47.58,42.35,200,10,200X10,0,47.58,47.58,0.0,42.32,4,,1614956980824,1614978899862,5.26,26.466,-1.0,0.0,0.0,0.0,0.0,24,5.21,42.37,29.0,,426.0,1615237200000,1,S,1615251600000,100.0, ,,,12.42,0.02,0.05,False,True,False,03-07-2021
SPY Mar 8 2021 427 Put (Weekly),PUT,SPY_030821P427,OPR,43.09,43.59,0.0,43.34,200,10,200X10,0,0.0,0.0,0.0,43.32,0,,0,1614978899896,0.0,27.029,-1.0,0.0,0.0,0.0,0.0,0,-0.03,43.37,29.0,,427.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.02,0.04,False,True,False,03-07-2021
SPY Mar 8 2021 428 Put (Weekly),PUT,SPY_030821P428,OPR,44.07,44.61,0.0,44.34,200,10,200X10,0,0.0,0.0,0.0,44.32,0,,0,1614978899887,0.0,27.577,-1.0,0.0,0.0,0.0,0.0,0,-0.03,44.37,29.0,,428.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.02,0.04,False,True,False,03-07-2021
SPY Mar 8 2021 429 Put (Weekly),PUT,SPY_030821P429,OPR,45.1,45.58,0.0,45.34,200,10,200X10,0,0.0,0.0,0.0,45.32,0,,0,1614978899865,0.0,28.134,-1.0,0.0,0.0,0.0,0.0,0,-0.03,45.37,29.0,,429.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.02,0.04,False,True,False,03-07-2021
SPY Mar 8 2021 430 Put (Weekly),PUT,SPY_030821P430,OPR,46.1,46.58,51.58,46.34,200,10,200X10,0,51.58,51.58,0.0,46.32,4,,1614956980823,1614978899852,5.26,28.706,-1.0,0.0,0.0,0.0,0.0,0,5.21,46.37,29.0,,430.0,1615237200000,1,S,1615251600000,100.0, ,,,11.35,0.02,0.04,False,True,False,03-07-2021
SPY Mar 8 2021 435 Put (Weekly),PUT,SPY_030821P435,OPR,50.82,51.72,0.0,51.27,200,10,200X10,0,0.0,0.0,0.0,51.32,0,,0,1614978899991,0.0,31.416,-1.0,0.0,0.0,0.0,0.0,0,-0.1,51.37,29.0,,435.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,-0.05,-0.1,False,True,False,03-07-2021
SPY Mar 8 2021 440 Put (Weekly),PUT,SPY_030821P440,OPR,56.09,56.72,0.0,56.41,200,10,200X10,0,0.0,0.0,0.0,56.32,0,,0,1614978899891,0.0,34.123,-1.0,0.0,0.0,0.0,0.0,0,0.03,56.37,29.0,,440.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.08,0.15,False,True,False,03-07-2021
SPY Mar 8 2021 445 Put (Weekly),PUT,SPY_030821P445,OPR,61.06,61.67,0.0,61.37,200,200,200X200,0,0.0,0.0,0.0,61.32,0,,0,1614978899859,0.0,36.774,-1.0,0.0,0.0,0.0,0.0,0,0.0,61.37,29.0,,445.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.04,0.07,False,True,False,03-07-2021
SPY Mar 8 2021 450 Put (Weekly),PUT,SPY_030821P450,OPR,66.06,66.67,68.73,66.37,200,200,200X200,0,76.12,68.73,0.0,66.32,20,,1614969629079,1614978899853,2.41,39.377,-1.0,0.0,0.0,0.0,0.0,0,2.36,66.37,29.0,,450.0,1615237200000,1,S,1615251600000,100.0, ,,,3.63,0.04,0.06,False,True,False,03-07-2021
SPY Mar 8 2021 455 Put (Weekly),PUT,SPY_030821P455,OPR,71.07,71.73,0.0,71.4,200,200,200X200,0,0.0,0.0,0.0,71.32,0,,0,1614978899849,0.0,41.932,-1.0,0.0,0.0,0.0,0.0,0,0.03,71.37,29.0,,455.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.08,0.11,False,True,False,03-07-2021
SPY Mar 8 2021 460 Put (Weekly),PUT,SPY_030821P460,OPR,76.06,76.73,0.0,76.4,200,200,200X200,0,0.0,0.0,0.0,76.32,0,,0,1614978899850,0.0,44.476,-1.0,0.0,0.0,0.0,0.0,0,0.02,76.37,29.0,,460.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.07,0.1,False,True,False,03-07-2021
SPY Mar 8 2021 465 Put (Weekly),PUT,SPY_030821P465,OPR,80.82,81.73,0.0,81.28,200,200,200X200,0,0.0,0.0,0.0,81.32,0,,0,1614978899954,0.0,46.952,-1.0,0.0,0.0,0.0,0.0,0,-0.09,81.37,29.0,,465.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,-0.05,-0.06,False,True,False,03-07-2021
SPY Mar 8 2021 470 Put (Weekly),PUT,SPY_030821P470,OPR,86.03,86.67,0.0,86.35,200,200,200X200,0,0.0,0.0,0.0,86.32,0,,0,1614978899861,0.0,49.43,-1.0,0.0,0.0,0.0,0.0,0,-0.02,86.37,29.0,,470.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.03,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 215 Put (Weekly),PUT,SPY_031021P215,OPR,0.0,0.01,0.03,0.01,0,2121,0X2121,0,0.0,0.0,0.0,0.0,0,,1614353217064,1614978899713,0.03,109.873,0.0,0.0,0.0,0.0,0.0,636,0.03,0.0,29.0,,215.0,1615410000000,3,S,1615424400000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 220 Put (Weekly),PUT,SPY_031021P220,OPR,0.0,0.01,0.01,0.01,0,2021,0X2021,0,0.0,0.0,0.0,0.0,0,,1614613714766,1614978899713,0.01,105.635,0.0,0.0,0.0,0.0,0.0,33,0.01,0.0,29.0,,220.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 225 Put (Weekly),PUT,SPY_031021P225,OPR,0.0,0.01,0.01,0.01,0,2021,0X2021,0,0.0,0.0,0.0,0.0,0,,1614624915108,1614978899713,0.01,101.536,0.0,0.0,0.0,0.0,0.0,56,0.01,0.0,29.0,,225.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 230 Put (Weekly),PUT,SPY_031021P230,OPR,0.0,0.01,0.03,0.01,0,1921,0X1921,0,0.0,0.0,0.0,0.0,0,,1614350744189,1614978899713,0.03,97.488,0.0,0.0,0.0,0.0,0.0,305,0.03,0.0,29.0,,230.0,1615410000000,3,S,1615424400000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 235 Put (Weekly),PUT,SPY_031021P235,OPR,0.0,0.01,0.01,0.01,0,2019,0X2019,0,0.0,0.0,0.0,0.0,0,,1614884247242,1614978899713,0.01,93.559,0.0,0.0,0.0,0.0,0.0,31,0.01,0.0,29.0,,235.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 240 Put (Weekly),PUT,SPY_031021P240,OPR,0.0,0.01,0.05,0.01,0,1919,0X1919,0,0.0,0.0,0.0,0.0,0,,1614351551645,1614978899713,0.05,89.673,0.0,0.0,0.0,0.0,0.0,75,0.05,0.0,29.0,,240.0,1615410000000,3,S,1615424400000,100.0, ,,,49900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 245 Put (Weekly),PUT,SPY_031021P245,OPR,0.0,0.01,0.01,0.01,0,1916,0X1916,0,0.0,0.0,0.0,0.0,0,,1614885905693,1614978899713,0.01,85.884,0.0,0.0,0.0,0.0,0.0,17,0.01,0.0,29.0,,245.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 250 Put (Weekly),PUT,SPY_031021P250,OPR,0.0,0.01,0.01,0.01,0,1916,0X1916,0,0.0,0.0,0.0,0.0,0,,1614885916305,1614978899713,0.01,82.153,0.0,0.0,0.0,0.0,0.0,268,0.01,0.0,29.0,,250.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 255 Put (Weekly),PUT,SPY_031021P255,OPR,0.0,0.01,0.01,0.01,0,1814,0X1814,0,0.01,0.01,0.0,0.0,150,,1614954606712,1614978899713,0.01,78.519,0.0,0.0,0.0,0.0,0.0,138,0.01,0.0,29.0,,255.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 260 Put (Weekly),PUT,SPY_031021P260,OPR,0.0,0.01,0.01,0.01,0,1810,0X1810,0,0.0,0.0,0.0,0.0,0,,1614891284758,1614978899713,0.01,74.92,0.0,0.0,0.0,0.0,0.0,344,0.01,0.0,29.0,,260.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 265 Put (Weekly),PUT,SPY_031021P265,OPR,0.0,0.01,0.01,0.01,0,1705,0X1705,0,0.0,0.0,0.0,0.0,0,,1614891202240,1614978899713,0.01,71.413,0.0,0.0,0.0,0.0,0.0,436,0.01,0.0,29.0,,265.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 270 Put (Weekly),PUT,SPY_031021P270,OPR,0.0,0.01,0.02,0.01,0,1601,0X1601,0,0.0,0.0,0.0,0.0,0,,1614888730409,1614978899713,0.02,67.958,0.0,0.0,0.0,0.0,0.0,434,0.02,0.0,29.0,,270.0,1615410000000,3,S,1615424400000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 275 Put (Weekly),PUT,SPY_031021P275,OPR,0.0,0.01,0.01,0.01,0,1592,0X1592,0,0.01,0.01,0.0,0.0,1,,1614954606701,1614978899712,0.01,64.529,0.0,0.0,0.0,0.0,0.0,71,0.01,0.0,29.0,,275.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 280 Put (Weekly),PUT,SPY_031021P280,OPR,0.0,0.01,0.02,0.01,0,1278,0X1278,0,0.0,0.0,0.0,0.0,0,,1614890563191,1614978899712,0.02,61.184,0.0,0.0,0.0,0.0,0.0,324,0.02,0.0,29.0,,280.0,1615410000000,3,S,1615424400000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 285 Put (Weekly),PUT,SPY_031021P285,OPR,0.0,0.01,0.01,0.01,0,1262,0X1262,0,0.02,0.01,0.0,0.0,169,,1614972712872,1614978899712,0.01,57.897,0.0,0.0,0.0,0.0,0.0,66,0.01,0.0,29.0,,285.0,1615410000000,3,S,1615424400000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 290 Put (Weekly),PUT,SPY_031021P290,OPR,0.0,0.01,0.01,0.01,0,1248,0X1248,0,0.02,0.01,0.0,0.0,36,,1614974972322,1614978899713,0.01,56.679,0.0,0.0,0.0,0.0,0.0,560,0.01,0.0,29.0,,290.0,1615410000000,3,S,1615424400000,100.0, ,,,4900.0,0.0,2400.0,False,False,False,03-07-2021
SPY Mar 10 2021 295 Put (Weekly),PUT,SPY_031021P295,OPR,0.0,0.01,0.01,0.01,0,1199,0X1199,0,0.03,0.01,0.0,0.0,158,,1614977863019,1614978899919,0.01,57.403,0.0,0.0,-0.001,0.0,0.0,434,0.01,0.001,29.0,,295.0,1615410000000,3,S,1615424400000,100.0, ,,,1328.57,0.0,614.29,False,False,False,03-07-2021
SPY Mar 10 2021 300 Put (Weekly),PUT,SPY_031021P300,OPR,0.01,0.02,0.01,0.02,236,2356,236X2356,0,0.05,0.01,0.0,0.0,462,,1614976247312,1614978899807,0.01,57.139,0.0,0.0,-0.002,0.0,0.0,1248,0.01,0.002,29.0,,300.0,1615410000000,3,S,1615424400000,100.0, ,,,488.24,0.01,782.35,False,False,False,03-07-2021
SPY Mar 10 2021 305 Put (Weekly),PUT,SPY_031021P305,OPR,0.01,0.02,0.02,0.02,736,1883,736X1883,0,0.06,0.02,0.0,0.0,36,,1614973124657,1614978899718,0.02,57.171,-0.001,0.0,-0.005,0.001,0.0,432,0.02,0.004,29.0,,305.0,1615410000000,3,S,1615424400000,100.0, ,,,376.19,0.01,257.14,False,False,False,03-07-2021
